evaluation,id
0.5769230769230769,FD002_116_0
0.0,FD002_117_0
0.0,FD002_118_0
0.0,FD002_119_0
0.0,FD002_120_0
0.2727272727272727,FD002_121_0
0.27692307692307694,FD002_122_0
0.0,FD002_123_0
0.0,FD002_124_0
0.2222222222222222,FD002_125_0
0.0,FD002_126_0
0.16455696202531644,FD002_127_0
0.0,FD002_128_0
0.0,FD002_129_0
0.35555555555555557,FD002_130_0
0.0,FD002_131_0
0.0,FD002_132_0
0.0,FD002_133_0
0.21476510067114093,FD002_134_0
0.0,FD002_135_0
0.0,FD002_136_0
0.09523809523809523,FD002_137_0
0.0,FD002_138_0
0.3703703703703703,FD002_139_0
0.0,FD002_140_0
0.1111111111111111,FD002_141_0
0.11111111111111112,FD002_142_0
0.0,FD002_143_0
0.13636363636363635,FD002_144_0
0.0,FD002_145_0
0.0,FD002_146_0
0.1,FD002_147_0
0.31034482758620685,FD002_148_0
0.0,FD002_149_0
0.0,FD002_150_0
0.0,FD002_151_0
0.0,FD002_152_0
0.0,FD002_153_0
0.0,FD002_154_0
0.0,FD002_155_0
0.5172413793103449,FD002_156_0
0.0,FD002_157_0
0.0,FD002_158_0
0.0,FD002_159_0
0.25,FD002_160_0
0.2857142857142857,FD002_161_0
0.0,FD002_162_0
0.0,FD002_163_0
0.0,FD002_164_0
0.0,FD002_165_0
0.34090909090909094,FD002_166_0
0.0,FD002_167_0
0.0,FD002_168_0
0.0,FD002_169_0
0.32,FD002_170_0
0.10344827586206896,FD002_171_0
0.0,FD002_172_0
0.0,FD002_173_0
0.1111111111111111,FD002_174_0
0.0,FD002_175_0
0.3333333333333333,FD002_176_0
0.0,FD002_177_0
0.36363636363636365,FD002_178_0
0.0,FD002_179_0
0.0,FD002_180_0
0.0,FD002_181_0
0.37837837837837834,FD002_182_0
0.0,FD002_183_0
0.0,FD002_184_0
0.0,FD002_185_0
0.0,FD002_186_0
0.0,FD002_187_0
0.0,FD002_188_0
0.26785714285714285,FD002_189_0
0.025974025974025972,FD002_190_0
0.0,FD002_191_0
0.0,FD002_192_0
0.0,FD002_193_0
0.3157894736842105,FD002_194_0
0.0,FD002_195_0
0.0,FD002_196_0
0.0,FD002_197_0
0.0,FD002_198_0
0.0,FD002_199_0
0.0,FD002_200_0
0.64,FD002_201_0
0.0,FD002_202_0
0.0,FD002_203_0
0.0,FD002_204_0
0.0,FD002_205_0
0.0,FD002_206_0
0.1090909090909091,FD002_207_0
0.2727272727272727,FD002_208_0
0.0,FD002_209_0
0.0,FD002_210_0
0.0,FD002_211_0
0.0,FD002_212_0
0.0,FD002_213_0
0.6,FD002_214_0
0.0,FD002_215_0
0.0,FD002_216_0
0.1111111111111111,FD002_217_0
0.0,FD002_218_0
0.0,FD002_219_0
0.0,FD002_220_0
0.4266666666666667,FD002_221_0
0.1111111111111111,FD002_222_0
0.10526315789473684,FD002_223_0
0.0,FD002_224_0
0.0,FD002_225_0
0.0,FD002_226_0
0.0,FD002_227_0
0.0,FD002_228_0
0.125,FD002_229_0
0.0,FD002_230_0
0.0,FD002_231_0
0.0,FD002_232_0
0.0,FD002_233_0
0.6666666666666666,FD002_234_0
0.0,FD002_235_0
0.0,FD002_236_0
0.35000000000000003,FD002_237_0
0.0,FD002_238_0
0.0,FD002_239_0
0.0,FD002_240_0
0.11764705882352941,FD002_241_0
0.0,FD002_242_0
0.0,FD002_243_0
0.0,FD002_244_0
0.0,FD002_245_0
0.0,FD002_246_0
0.0,FD002_247_0
0.0,FD002_248_0
0.3106796116504854,FD002_249_0
0.19047619047619047,FD002_250_0
0.0,FD002_251_0
0.0,FD002_252_0
0.3157894736842105,FD002_253_0
0.0,FD002_254_0
0.0,FD002_255_0
0.0,FD002_256_0
0.0,FD002_257_0
0.2222222222222222,FD002_258_0
0.0,FD002_259_0
0.0,FD002_260_0
